"business_id","name","address","city","state","zipcode","total_checkin","num_review","business_rating"
"Y3wCZIntMd27fXiMnJYicQ","Panda Express","3111 W Chandler Blvd","Chandler","AZ","85226",38,8,"2.75"
"hmM51kmjuHjbtUJyECzP0Q","Apex Automotive and Emissions","21622 N 7th Ave","Phoenix","AZ","85027",3,9,"4.555555555555555"
"pTCyou_1EKkm1MUeejFLag","Royal Coffee Bar and Roasting Co","502 S College Ave","Tempe","AZ","85281",95,35,"4.428571428571429"
"fuW-VCynECpKukrm-9nxdg","Guy Fieri''s El Burro Borracho","3700 W Flamingo Rd","Las Vegas","NV","89103",420,208,"3.375"
"YEghpsl2kLnAWhvk_g4NJQ","J and M Imports","9814 N Cave Creek Rd","Phoenix","AZ","85020",NULL,10,"2.3"
"3K-niBF_GCeMRrYI9RlT5w","Starbucks","420 S Mill Ave","Tempe","AZ","85281",942,44,"3.2272727272727275"
"8y44zqoSiw7JuAzeyGFh3Q","Bank of America","3178 E Camelback Rd","Phoenix","AZ","85016",96,6,"2.8333333333333335"
"oogoS0mwVI0fDE93yojyCA","Party With Strippers","","Las Vegas","NV","89103",5,10,"4.5"
"Cn-3QY2-FHPL73VbZTfGag","Jack In The Box","3790 E Tropicana Ave","Las Vegas","NV","89121",99,14,"2.7142857142857144"
"-X_w25LQmz6SDcJIFyAPJw","Roberto''s Taco Shop","7390 S Las Vegas Blvd, Ste 110","Enterprise","NV","89123",437,70,"3.1714285714285713"
"ZMHejhR3yoFzR-RSJmxwgw","Ruth''s Chris Steak House","4561 W Flamingo Rd","Las Vegas","NV","89103",2,11,"3.7272727272727275"
"vScP1kov-884SU_LQziRbQ","Pinnacle Terrace Apartments","801 N Federal St","Chandler","AZ","85226",14,5,"2"
"joCTjsILsL_gz4JP1xqT8g","Full Belly Deli","1 W Deer Valley Rd","Phoenix","AZ","85027",106,32,"4"
"Jzvtz6ovMQ_CVEJpIuGwFQ","Carl''s Jr.","2670 E Craig Rd","Las Vegas","NV","89030",53,6,"2.5"
"6MEKzqX4uuxBTqavZKdc4g","2 Men and A Pizza","9330 E Poinsettia Dr","Scottsdale","AZ","85260",23,13,"3.3846153846153846"
"_PFsCgNBqZJSdSI7gXxw4w","Liquor Vault","9301 E Shea Blvd, Ste 133","Scottsdale","AZ","85260",39,12,"4.833333333333333"
"RKtbtlOEpBdT-i5vqeIMsw","Dave''s Cosmic Subs","1842 Coventry Rd","Cleveland Heights","OH","44118",92,36,"4.027777777777778"
"W3YejsFyM7i9nnK679nyfw","Caribou Coffee","3619 Forbes Ave","Pittsburgh","PA","15213",120,23,"3.4347826086956523"
"qfcdMhm1Ff28JHVpHca20g","Pizza Bellagio","4635 Centre Ave","Pittsburgh","PA","15213",4,7,"2"
"st7ehgk5h-TW7D_-aOGcng","Nails Today","2487 E Tropicana Ave","Las Vegas","NV","89121",50,33,"4.121212121212121"
"5rPcuMOjSbKPuYzVLsstQQ","Papa John''s Pizza","10217 W Charleston Blvd","Las Vegas","NV","89135",35,13,"1.7692307692307692"
"JsGswUxAFK4uRht2UL62UA","Panda Express","3825 S Maryland Pky","Las Vegas","NV","89119",84,9,"2.2222222222222223"
"fHo_ycJ1OQ_H7DyctJhr6A","Blue Ox Central","6000 S Eastern Ave","Las Vegas","NV","89119",278,58,"4.103448275862069"
"BcrFZDyviqw_wF9oQQ5qVA","Caffe Bene","524 E Green St","Champaign","IL","61820",26,13,"4.538461538461538"
"Fhd14aofUI-fMBR43qheEw","D & W Auto Service","3039 E Thomas Rd","Phoenix","AZ","85008",47,41,"4.658536585365853"
"M8oqIf3yBVN6O4423ddKuQ","Meineke Car Care Center","6757 E Southern Ave","Mesa","AZ","85206",10,7,"1.4285714285714286"
"zmuOZvPMfLJ7Jc0YXYPucw","Zen Nail Lounge","3555 S Fort Apache Rd, Ste 121","Las Vegas","NV","89147",4,15,"4.333333333333333"
"cNEyD0fUzzDjm_c3pc8KYw","Divaz Boutique","2000 E Rio Salado Pkwy, Ste 1062, Tempe Marketplace","Tempe","AZ","85281",167,18,"4.222222222222222"
"5DE07H5AqElheAomHypKyw","Morehart Air Conditioning & Heating","2663 W Lone Cactus Dr, Ste D","Phoenix","AZ","85027",1,15,"3.8"
"ZyOLevFrV7Vxi0OOS3lf-w","Fork & Burger","6280 S Valley View Blvd, Ste 100","Las Vegas","NV","89118",130,44,"4.545454545454546"
"mUAEn4Ud0PN-Dv446vhfSg","Hunbertos","53 N Val Vista Dr, Ste 101","Gilbert","AZ","85234",131,49,"4.204081632653061"
"H84aM3OzN8csGq0JQFNiGg","Nail Expo","3128 E Indian School Rd","Phoenix","AZ","85016",16,6,"2.8333333333333335"
"3kGgPRqWOtOdrUMSKKxnhg","Subway","3020 Prosperity Church Rd","Charlotte","NC","28269",102,8,"2.625"
"Op-nvSmAKWSG5buIecfaag","Pie Five Pizza","1230 E Baseline","Mesa","AZ","85204",31,25,"4.12"
"aGkem3kNFpUgE-Nb-TRsdA","The DoubleTree by Hilton Cleveland East /Beachwood","3663 Park East Dr","Beachwood","OH","44122",136,31,"2.6451612903225805"
"7phGRr7Z36IrET7zDKD3Pg","Tony''s Mexican Food","2041 N Jones, Ste 100","Las Vegas","NV","89108",21,15,"3.8"
"qjO0FtFXalKSVZLVq-XewQ","Taco Mich","1602 E McDowell Rd","Phoenix","AZ","85006",150,43,"3.6511627906976742"
"dOY82bbDSkX-_IFElS8A6A","Cold Stone Creamery","7131 W Ray Rd, Ste 27","Chandler","AZ","85226",131,12,"3.6666666666666665"
"YhBigRwAFdRPIQxWDjZOrQ","SLICE on Broadway","2128 Broadway Ave","Pittsburgh","PA","15216",209,55,"4.2"
"LWqhTRCZW7amUTa_JYHtQA","Incredible Subs","2403 W Huntington Dr, Ste 103","Tempe","AZ","85282",21,6,"3.5"
"QbOX7RjK_LUcvruRgbXlsg","Aviata Apartments","2121 E Warm Springs Rd","Las Vegas","NV","89119",26,11,"3"
"79CWLvfGBxvlA2eUijjDuA","Remington Place","17435 N 7th St","Phoenix","AZ","85022",11,4,"2"
"-Mm02AeY1PMGg-l-ShMxUg","Laser Dental of Las Vegas","4401 E Sunset Rd","Henderson","NV","89014",17,17,"4.9411764705882355"
"zNm3C496tg-jcrvG5khRUg","Peter Piper Pizza","15720 N Pima Rd","Scottsdale","AZ","85260",97,11,"3.8181818181818183"
"6dtZ94knSKNjuQpcy_U72Q","True REST Float Spa","15033 N Thompson Peak Pkwy, Ste D101","Scottsdale","AZ","85260",52,7,"4.714285714285714"
"Kz7xk9J3YltU-ubNSqm8Tg","El Metate Mexican Food","6140 E Main St","Mesa","AZ","85205",49,24,"3.3333333333333335"
"FGaaHr_krwaPGlD0mHPe4Q","Matta''s Grill and Cantina","1033 N Dobson Rd, Ste 101","Mesa","AZ","85201",399,103,"3.29126213592233"
"kA16kUvlhuZNY0QofQoV6A","Teavana","15034 N Scottsdale Rd","Scottsdale","AZ","85260",70,16,"3.25"
"zuEJKjSkX-4qw8MlEcI0Xg","Earth Inspired Salads","218 Fifth Ave","Pittsburgh","PA","15222",79,15,"3.3333333333333335"
"R5SvHm0lJf3hlI9R-TTyAQ","Bella Sera Urban Trattoria","22 Graeme St","Pittsburgh","PA","15222",27,15,"3.7333333333333334"
"I_SW8XCxWtwUfC1ow6QLrw","New York City Bar & Grill","6168 Spring Mountain Rd","Las Vegas","NV","89146",29,5,"3.6"
"Il6PvYFjolMt-6wahwarkA","Mexquite Mexican Eatery","16646 Hawfield Way Dr","Charlotte","NC","28277",18,17,"4.235294117647059"
"PoF4lo92h-oREht66m9JSw","Grandma''s Kitchen","405 W Main St","Mesa","AZ","85201",32,23,"2.6956521739130435"
"zgAecXWgPlkthxKPR6Dtcg","BOSS Pizza Bar","7125 E 2nd St","Scottsdale","AZ","85251",351,86,"4.174418604651163"
"2YDtLCjz_glt6-Zv48Hu2w","Cut Throat Barbershoppe","7310 E Stetson Dr","Scottsdale","AZ","85251",391,89,"4.887640449438202"
"_5YnAQRM1fJjKP8IenNKEA","Starbucks","2295 N Green Valley Pkwy","Henderson","NV","89014",988,37,"3.5675675675675675"
"sm0stXMEmnR4fjAAVbCYtw","Two Hippies Gnarly Burger Joint","4041 E Thomas Rd, Ste 124","Phoenix","AZ","85018",574,101,"4.257425742574258"
"mJYzopHZZEXVJJrsue34aQ","Tommy V''s","3225 E Camelback Rd","Phoenix","AZ","85018",124,42,"3.6666666666666665"
"fSFQPIq5FN851F2ZQWJbrw","Tai He Foot Spa","3466 S Decatur Blvd, Ste D","Las Vegas","NV","89102",17,7,"2.5714285714285716"
"NlygCdDcLiDi8bKRoXrNCQ","Tip Toe Nails Spa","20783 N 83rd Ave, Ste 109","Peoria","AZ","85382",NULL,12,"3.9166666666666665"
"uAJ6AX_QAPnYzmqjdaygAQ","Green Valley Country Club Apartments","1770 N Green Valley Pkwy","Henderson","NV","89074",24,16,"1.3125"
"7tztNiPDsiJBWDd1CtY1SQ","Matta''s Restaurant","932 E Main Street","Mesa","AZ","85203",NULL,7,"3.7142857142857144"
"prdA1r8XP03oD-PYvZJ5AA","Sir Veza''s Taco Garage","3400 E Sky Harbor Blvd","Phoenix","AZ","85034",667,150,"3.06"
"xwtG7W-OEzKfqz3BqJuEXQ","Green Cleaners","3912 E Camelback Rd","Phoenix","AZ","85018",16,12,"3.75"
"ublQPLhu-AFDzjiFNZ_Bww","Red Roof Inn Madison, WI","4830 Hayes Rd","Madison","WI","53704",18,12,"2.75"
"a39B-BfbCipNkNH7vwCfug","Mid-Summer Lounge","623 E Green St","Champaign","IL","61820",23,4,"4.75"
"txsL_YPn8-JtpkYjtXq9mQ","Filiberto''s","1050 W Chandler Blvd","Chandler","AZ","85224",74,21,"2.5714285714285716"
"WV3vqpzgyqOVTCh72Ku8sw","Faust Animal Hospital","3111 E Greenway Rd, Ste 105","Phoenix","AZ","85032",39,12,"4.916666666666667"
"vkunJ17T0JJEPOFyRopQtQ","Waxing the City - Phoenix","6819 N 16th St","Phoenix","AZ","85016",10,17,"5"
"SAxiidWrEdefLY7nGVu1pQ","Scottsdale Hair Extensions","7375 E 6th Ave, Ste 5","Scottsdale","AZ","85251",1,4,"5"
"z89yEFhMpZiRC5NoomTfOA","Revitalizing Skincare","4333 N Civic Center Plz, Ste 500","Scottsdale","AZ","85251",5,11,"5"
"oXr-wAuiMpxdltTbFz0T7g","KFC","2210 E Baseline Rd","Mesa","AZ","85204",20,14,"2.642857142857143"
"imts2Wfw2hWS6xmXqx-_KQ","Glendale Chiropractic Life Center","5654 W Bell Rd, Ste A","Glendale","AZ","85308",3,3,"3.6666666666666665"
"v9lSgTxzBV2eCbGAt3LdgQ","Amp Salon","4321 W Flamingo Rd","Las Vegas","NV","89103",20,9,"4"
"sZI34Gde2aHF-sGJCZHo7Q","Faith Real Estate & Investments","64 E Broadway Rd, Ste 205","Tempe","AZ","85282",2,3,"3.3333333333333335"
"6tTv835MSguUBDpDtVRvMA","Taqueria Sabor Queretano","4512 E Washington Ave","Madison","WI","53704",87,68,"4.014705882352941"
"ypaizRF7YKDevc29t7oHbw","Pro Nails by Lynn","29605 N Cave Creek Rd","Cave Creek","AZ","85331",24,21,"3.761904761904762"
"5aWjeN0j0u6wFn6ZsHnEvg","Dilworth Coffee","1235 East Blvd, Ste B","Charlotte","NC","28203",251,52,"4.230769230769231"
"zLsgXEuw0jaiQgZmLWUtFA","Whataburger","2901 E Bell Rd","Phoenix","AZ","85032",162,27,"3.7777777777777777"
"NpNSOfnPxJKa8_qh83NArw","Subway","1401 S Neil St","Champaign","IL","61820",5,4,"1"
"OeEFy7MvilARAcZ9n6pwow","Rockne''s","5121 Buehlers Dr","Medina","OH","44256",56,19,"3.3157894736842106"
"7yV8u06N5imF7fmskhhIRg","Rebel Oil Company","980 E Warm Springs Rd","Las Vegas","NV","89119",137,6,"1.5"
"S_9OaE_RBWBIXnUKvxJKsQ","Watson''s Shack & Rail","211 N Neil St","Champaign","IL","61820",125,79,"4.050632911392405"
"QAro_pEUluXSoqAeNYOgFw","Aviation Inn","5330 E Craig Rd","Las Vegas","NV","89115",6,13,"2.6923076923076925"
"jWPkIbz1dmwSHmYM_yioxg","Lakeview At the Bay","995 E Baseline Rd","Tempe","AZ","85283",56,9,"1.4444444444444444"
"bierVTEi44nJtFVQ01N-yQ","Lacoste Outlet Las Vegas","855 S Grand Central Pkwy","Las Vegas","NV","89106",88,6,"3.1666666666666665"
"B-iNy2W5Botk4Cusp5BVyA","Waltz & Weiser","6902 E Greenway Pkwy","Scottsdale","AZ","85254",80,12,"3"
"whsUOYXuIswjjvDglsTL7w","Trend Auto Sales","4885 W Tropicana Ave","Las Vegas","NV","89103",14,8,"3.375"
"gxzomiuRrCWvpKAKnVBsaA","Subway","8506 S Tryon St, Ste C","Charlotte","NC","28273",11,8,"2.125"
"ICrMRS5y2EPXNkCva4h37g","Pink Nails & Spa","4050 West Ray Rd, Ste 16","Chandler","AZ","85226",41,32,"4.84375"
"BC6BAAIkU4RJ7yeOvPWgRw","Town Cleaners","3330 S Hualapai Way, Ste 130","Las Vegas","NV","89117",8,5,"4.6"
"4IwT_Yjq_vexi5vr6cri1Q","Marshalls","3740 S Maryland Pkwy","Las Vegas","NV","89119",184,12,"3.3333333333333335"
"xv-A7RZuC5Qlxu9CEzuyig","A Wedding Chapel In Las Vegas","","Las Vegas","NV","89104",2,7,"1.4285714285714286"
"bo0pXRc-eTsXMw1P175xKw","Sao Paulo","Rio Hotel & Casino, 3700 W Flamingo Rd","Las Vegas","NV","89103",111,25,"2.52"
"soQEl35sQuARBOlH1Y6MaQ","Teresa''s Pizza","6010 Mayfield Rd","Cleveland","OH","44124",6,12,"2.8333333333333335"
"Lvg2y48cv7xFUJBqoUXmvw","Happy Grill Mexican Restaurant","2810 E Washington Ave, Ste A","Madison","WI","53704",15,11,"2.909090909090909"
"h07PrZONUl00tH-hxq36Xw","Bath & Body Works","3111 W Chandler Blvd","Chandler","AZ","85226",22,5,"4.4"
"S8DLSZLLCc8xhJXwAT9uQA","Marie''s Restaurant & Bakery","7455 W Chandler Blvd","Chandler","AZ","85226",5,11,"2.6363636363636362"
"qta8EFf054R2hKMMxYepig","Wardley Real Estate","2470 Paseo Verde, Ste 100","Henderson","NV","89074",1,5,"3.2"
"IO3iTBH0rX-G7E7wAreRSQ","Angelina''s Pizzeria - Eastern","5025 S Eastern Ave","Las Vegas","NV","89119",106,67,"2.8805970149253732"
"JZeIDeGI7KgY6i93TG48DA","Dwell Apartments","304 E Silverado Ranch Blvd","Las Vegas","NV","89183",2,8,"3.875"
"Wea701wdJeSGejsBmQav3A","Lubritz & Nasri","3150 N Tenaya Way, Ste 580","Las Vegas","NV","89128",1,6,"2.1666666666666665"
"DTehVa9iIvcrvVVgKJPBwg","Terra Vida","150 S Roosevelt Rd","Mesa","AZ","85202",5,6,"3.1666666666666665"
"a8sW8A49tyY0bzvN0b6bgw","Earl''s","15784 N Pima Rd","Scottsdale","AZ","85260",36,32,"3.375"
"VEM9ddboePvhvucd3jAbVQ","McDonald''s","4430 E Thomas Rd","Phoenix","AZ","85018",270,14,"2.357142857142857"
"v_tQJOnyJTK7x-gIzA095Q","St James Place Tavern","153 S 18th St","Pittsburgh","PA","15203",114,8,"3.625"
"4LP1fINwJGhLXF2dWxz5nw","Chipotle Mexican Grill","7800 Rea Rd","Charlotte","NC","28277",50,21,"2.7142857142857144"
"74zJ7rM18WdKHWnvqY9Vbg","Eat Here Now","2016 Arysley Town Blvd","Charlotte","NC","28273",50,11,"3.2727272727272725"
"Mzq8W9Xw-poKP0tDjhs5_Q","Jac''s Pizzeria & Pub","7213 E 1st Ave","Scottsdale","AZ","85251",18,8,"2.875"
"qdBYqucqfRWAPyfMFCnMkA","Farinacci Pizza","3265 Oakwood Dr","Cuyahoga Falls","OH","44221",25,7,"3.857142857142857"
"J2Am_nJkdicGk2S1DzwuPA","Carl''s Jr","7125 S Rainbow Blvd","Las Vegas","NV","89113",266,20,"3.05"
"XfKM2RtsEMi2NEsWqyZhAQ","Albertsons","7271 S Eastern Ave","Las Vegas","NV","89119",457,19,"3.8421052631578947"
"U9WSyenYX3ddh9Mjjw2NMQ","Thirst & Ten","15299 Sheldon Rd","Cleveland","OH","44130",51,7,"4.857142857142857"
"EReVQGFkFgRWmGrr0voDSg","AZ Strands Hair Extension Salon","7355 E Shoeman Ln","Scottsdale","AZ","85251",157,27,"4.703703703703703"
"XrBUYN_mprsCDO9sE-IpYw","Oasis Nails and Spa","4845 S Fort Apache Rd, Ste B","Las Vegas","NV","89147",178,43,"4"
"Os2gtbn-gTJXz0lKge6VDg","Renaissance Charlotte Suites Hotel","2800 Coliseum Centre Dr","Charlotte","NC","28217",248,44,"3.6363636363636362"
"8jj6dYkZtxTCsq_Y-C_DtQ","iCheese Pizza & Sub","4632 S Maryland Pkwy, Ste 12","Las Vegas","NV","89119",36,17,"4.411764705882353"
"lVfZ2AaYRYHCFenUMQna8g","Super B Burrito","8899 S Eastern Ave","Las Vegas","NV","89123",398,107,"3.7196261682242993"
"RCPHBbYAXRghejIdSVW4Rw","Olympic Gyros","3405 N 24th St, Ste B","Phoenix","AZ","85016",15,16,"4.125"
"3Q6azTn4Xz8g2m2OJTQG8Q","Realty ONE Group","10750 W Charleston Blvd, Ste 180","Las Vegas","NV","89135",54,11,"2.4545454545454546"
"ry9sjfc7MO8e7fgS8b0oGQ","Calico Hills","Red Rock National Conservation Area","Las Vegas","NV","89161",251,32,"4.65625"
"JLRFcM1x9UohqnbNPNkTqA","Edmond E Pack, MD","2821 W Horizon Ridge Pkwy, Ste 130","Henderson","NV","89052",24,6,"5"
"ZyF8rvYPMqyMyHs_ax6tCw","Euro Asian Motorworks","4110 W Desert Inn Rd","Las Vegas","NV","89102",10,8,"4.625"
"mGcNhuOzpgc3colTDjI1bw","LK Hand & Foot Spa","4232 W Bell Rd, Ste C-7","Glendale","AZ","85308",129,108,"4.5"
"Qrl0_YV4Zni7UnYne2cwCA","Lube Center Plus","906 S Boulder Hwy","Henderson","NV","89015",20,4,"4"
"qE4urusuMPlv3ZPZFwzDsw","Twelve Barbershop and Salon","2923 N 67th Pl","Scottsdale","AZ","85251",8,7,"5"
"CJKqwKHJzY4eYdGJpM6UOA","Advanced Autoworks","16618 N 32nd St","Phoenix","AZ","85032",2,9,"5"
"LBo6xt00kPgnFU8F7pSKBA","Starbucks","101 S Tryon St","Charlotte","NC","28202",91,17,"3.764705882352941"
"XK7_B2moEchOdg8UQQc6Bg","Brixx Wood Fired Pizza","16915 Birkdale Commons Pkwy","Huntersville","NC","28078",680,76,"3.710526315789474"
"_TlhZftKs1aXCYX1rLWAGw","La Bayou Casino","15 Fremont St","Las Vegas","NV","89101",272,60,"3.783333333333333"
"jl3X1Mq5capOLWGQ6NFJVQ","Whazzup Pizza","4440 S Maryland Pkwy","Las Vegas","NV","89119",12,6,"3.6666666666666665"
"Y0aKsrJ8wDCjvbC0a8-CmA","CardinaleWay Mazda - Peoria","8424 West Bell Rd","Peoria","AZ","85382",24,15,"3.4"
"KIGxN4mAmv2nt8jsSQpugw","Nike Factory Store","9851 S Eastern Ave","Las Vegas","NV","89123",667,34,"4.088235294117647"
"cQNGkOyCvnIqs78vO8SGJQ","Compass Arizona Grill","122 N Second St","Phoenix","AZ","85004",537,246,"3.6747967479674797"
"b27YujiIUpypBuxX2nn0zw","Starbucks","9151 W Sahara Ave, Ste 110","Las Vegas","NV","89117",1046,33,"3.1515151515151514"
"ASdpD0gdrOZ7dPh2RS-fJg","The Lost Leaf","914 N 5th St","Phoenix","AZ","85004",1878,245,"4.277551020408163"
"agseviSfy0Z3MY8CRvzmug","The Machat Group","9420 W Sahara Ave, Unit 100","Las Vegas","NV","89117",NULL,10,"5"
"IRpZS7EmmBeSM7oBnDd5iw","Jimmy John''s","2000 East Rio Salado Pkwy","Tempe","AZ","85281",233,36,"3.3333333333333335"
"62HZvu4RyAnhRswWn3e7qA","Haiku Grill","1158 W Washington St, Ste 105","Tempe","AZ","85281",175,31,"3.3548387096774195"
"4PzfeNqwn2InlM6t9b_DUg","Prestige Cleaners - Airpark","13216 N Scottsdale Rd","Scottsdale","AZ","85254",23,10,"2.3"
"1zbbaiy-YqePRnhWB1O7HA","Bell Barber Shop","4015 E Bell Rd, Ste 126","Phoenix","AZ","85032",7,9,"4.555555555555555"
"2G8YLx7J8du260jFNjIjZQ","Gorditas El Tio","3202 E Greenway Rd","Phoenix","AZ","85032",78,35,"3.6285714285714286"
"eT8w06IjAJM-4xAEK3adzw","Uniquities","5981 W Bell Rd","Glendale","AZ","85308",1,8,"4.25"
"816UOVoEQM6yLiWBD7PDNQ","El Canelo Restaurant","23 N Mojave","Las Vegas","NV","89101",35,12,"3.1666666666666665"
"jNKrAS8usIibfbkwefIdVw","InTouch Credit Union","4299 E Sunset Rd","Henderson","NV","89014",2,6,"3"
"9qr0ZrfhCEW2Qx9PpUtKEw","Scottsdale Dental Clinic","7701 E Indian School Rd, Ste C","Scottsdale","AZ","85251",14,18,"4.777777777777778"
"RyDa2_ZDibwp7oBQaQ5G0g","Therapeutic Massage By Colleen","4260 N Drinkwater Blvd","Scottsdale","AZ","85251",1,8,"5"
"ZB6Tvc8rhTbWvniKRpe9Fg","Macayo''s Mexican Kitchen","1909 W Thunderbird Rd","Phoenix","AZ","85023",177,39,"3.282051282051282"
"dTtpbmfboDLyQPtUPFfYxw","Indian Bend Animal Hospital","3923 E Thunderbird Rd","Phoenix","AZ","85032",13,8,"4.875"
"T7OiypqcAsyT8tc19Ods2Q","The Nailbox","5350 W Bell Rd, Ste 120","Glendale","AZ","85308",15,6,"5"
"9H4acPp5b-ePJ98VvsjsiA","Streets of New York","6740 W Deer Valley Rd","Glendale","AZ","85308",108,30,"3.2333333333333334"
"dCj9iQfjVGFETaXuhB63Gw","Fitness 19","10624 S Eastern Ave, Ste K","Henderson","NV","89052",692,30,"3.6666666666666665"
"dwDkXG85fN5Dx-oQc49Q3A","Call Us Plumbing","","Gilbert","AZ","85233",3,6,"4.333333333333333"
"i4tZg67tcih6V5IPCqNC4Q","Crocs","705 S Grand Central Pkwy","Las Vegas","NV","89106",53,6,"3"
"TkrydveE1Laf_LHoKFALNw","Hunan Jiu Jia","3950 Schiff Dr","Las Vegas","NV","89103",72,11,"3.6363636363636362"
"fCkvpPqOziXHHu-f8tbeZw","Wiseguys Pizza","1223 Woods Run Ave","Pittsburgh","PA","15212",3,9,"2.7777777777777777"
"ouvKivc95HpDfgvIZSRYaQ","Bath & Body Works","530 Marks St","Henderson","NV","89014",128,9,"4"
"6PtDrXXQK9JyrN7M4nvZyA","Fortune Cookie Chinese Restaurant","7211-10 E Independence Blvd","Charlotte","NC","28227",39,12,"2.6666666666666665"
"W19GKChSpyRoaBlmNFTiWg","Starbucks","15227 N 87th St","Scottsdale","AZ","85260",1007,42,"3.4047619047619047"
"DVvPQv1t08kusnnoMVhW-g","Giligins","4251 N Winfield Scott Plz","Scottsdale","AZ","85251",2858,180,"3.3333333333333335"
"Fho2P7OP80-yChCRxkK7Hw","Del Taco","7165 S Rainbow Rd","Las Vegas","NV","89118",461,23,"3.130434782608696"
"EetTynvxcovbSsAy7AWMtg","Daddy Macs","2920 N Green Valley Pkwy, Ste 6","Henderson","NV","89014",101,11,"2.8181818181818183"
"yR-wyGU5aVM7YvpcnyCEyw","Luxe 1930","1930 N Country Club Dr","Mesa","AZ","85201",4,8,"3.5"
"NNiKmCGL1USfihxT7uAcjw","Jackson''s Java","401 S Tryon St","Charlotte","NC","28202",210,13,"3.5384615384615383"
"blTTHZsfT51hCj7Qo6k4dg","Vegas Top Nails","750 E Pyle Ave","Las Vegas","NV","89183",30,10,"3.7"
"HshPHJ-OJ0rpVR-okV55Rg","Someburros","7501 E Frank Lloyd Wright Blvd","Scottsdale","AZ","85260",637,123,"3.5528455284552845"
"H9FvgmG7emnk4Biwe_F1XQ","Dillard''s","6900 E Camelback Rd","Scottsdale","AZ","85251",478,36,"3.388888888888889"
"89Nhx37ddA8isjGnOQaGVw","Las Palmas Mariachi Restaurant","953 E Sahara Ave","Las Vegas","NV","89104",107,19,"3.0526315789473686"
"H_MkLtYcqG_GpwWkb06oHw","Starbucks","4001 S Maryland Pkwy","Las Vegas","NV","89119",70,7,"3"
"AcUDzgucBf0vJoaOY6CUxg","Great Clips","2381 E Windmill Ln, Ste 2","Las Vegas","NV","89123",95,18,"3.6666666666666665"
"P-wn5j5crZA_PM5TwWf-dg","The Wax Whisperer","3651 E Baseline Rd, Ste E121","Gilbert","AZ","85234",109,18,"5"
"ZvUaeiT7sptAhlGQHQGL3w","McDonald''s","4930 S Alma School Rd","Chandler","AZ","85248",30,10,"2.2"
"QCLKvQSKuw3SF4wVktErqQ","Swarovski Gallery Store","7014 E Camelback Rd","Scottsdale","AZ","85251",10,6,"3.5"
"dYpnpMZowfGsCisHhABPZg","Samurai Sam''s","7620 Las Vegas Blvd, Ste 160","Las Vegas","NV","89123",255,54,"3.0185185185185186"
"UX1mbYnDnod1XHf_UBvH8A","9037 Salon","9037 W Sahara Ave","Las Vegas","NV","89117",262,112,"4.776785714285714"
"0IYsvn19i1xY9kw-TrD2sw","Quaker Steak & Lube","15312 Detroit Ave","Lakewood","OH","44107",217,28,"2.607142857142857"
"x4txqZRe2f8-sTzt0myCVg","The Coffee Bean & Tea Leaf","McCarran Airport","Las Vegas","NV","89119",590,58,"3.4827586206896552"
"QMf2V4AuQ8li7mt11Tns2g","Neiman Marcus Last Call Studio","505 So Grand Central Pkwy, Ste 3299","Las Vegas","NV","89106",22,7,"2.7142857142857144"
"_jlsVACs4WyClateozzPnw","Angel''s Touch Day Spa","2550 S Rainbow Blvd","Las Vegas","NV","89146",22,8,"3.625"
"a2NSxkmX0_eqvdwJ2rjPVg","Jade Palace","9160 E Shea Blvd, Ste 101","Scottsdale","AZ","85260",515,162,"3.753086419753086"
"sLPYr8ze7kFqYte5WMP7qQ","Integrative Health","9200 E Raintree Dr, Ste 100","Scottsdale","AZ","85260",17,5,"5"
"0jKRUPpWgpAlMT-tgsUPqA","All Smiles Dental Care","4726 E Thomas Rd","Phoenix","AZ","85018",19,8,"4.25"
"xy5dOJcJ3HfBmtSH3gQGQQ","Cost Cutters","3923 E Thunderbird, Paradise Square","Phoenix","AZ","85032",13,10,"4.3"
"-KHKLdq-Is5JuQ-p1YdNWQ","Shell Rapid Lube","2033 W University Dr","Mesa","AZ","85201",24,10,"4.4"
"BgwKts4y3DvZGCI0GogLpA","Marco''s Pizza","446 N Higley Rd","Mesa","AZ","85205",6,11,"4.090909090909091"
"dWANfDibIJKDPlecxTZM9A","CrossFit Forbidden","14575 N 83rd Pl, Ste 2","Scottsdale","AZ","85260",172,14,"4.714285714285714"
"1CTapYK3FHvpiJaQhOaaIw","L & L Hawaiian Barbecue","2060 E Serene Ave, Ste 100","Las Vegas","NV","89123",694,72,"3.444444444444444"
"pfbclSHsOmvCjwHEEH5iQA","Cascade Valley Dental","7180 Cascade Valley Ct, Ste 240","Las Vegas","NV","89128",3,4,"3.75"
"DL5gSYpiD2OuMb6gSeXaBA","Vegas Val''s Tattoos","7155 S Rainbow Blvd","Las Vegas","NV","89118",6,23,"4.782608695652174"
"FclR3tCyp3wPCZoxHXn_jQ","Papa Geo''s","5597 S Rainbow Blvd, Ste 110","Las Vegas","NV","89118",35,15,"3.933333333333333"
"px5RbIZm3rxRzi-g2f83KQ","Burger King","6402 S Rural Rd","Tempe","AZ","85283",74,16,"2"
"gIno_cXhvn6Om14D0I2vHg","Carlos O''Briens","7111 E Bell Rd","Scottsdale","AZ","85254",392,77,"3.5194805194805197"
"OyhCNhJJuJjUt2avxI5POg","Chocolate Bar","347 Euclid Ave","Cleveland","OH","44114",808,241,"3.1576763485477177"
